player_id,display_name,preseason_team,preseason_position,preseason_status,season,roster_week,is_rookie,population_source,model_forecast_points,projected_games,projected_volume_games,depth_tier,forecast_component_count,forecast_expected_component_count,forecast_covered,model_points_end_to_end,carry_forward_points,source_games_played,availability_adjusted_points,attempts,carries,completions,interceptions,passing_tds,passing_yards,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,targets,actual_games_played,actual_row_present,actual_played,actual_points,actual_zero_game_outcome,actual_zero_point_outcome,actual_position_finish,model_position_rank,carry_forward_position_rank,availability_adjusted_position_rank
00-0039907,Ja'Lynn Polk,NE,WR,RES,2025,1,False,week1_roster_veteran,24.307100590690062,4.1287614447717305,17.0,4.0,4.0,4.0,True,24.307100590690062,26.700000000000003,15.0,30.260000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,254.5,134.0,120.5,130.0
00-0039910,Jayden Daniels,WAS,QB,ACT,2025,1,False,week1_roster_veteran,271.5820315159465,10.95768256288181,17.0,1.0,8.0,8.0,True,271.5820315159465,349.82,17.0,349.82,207.0,59.0,114.0,3.0,8.0,1262.0,0.0,0.0,0.0,2.0,278.0,0.0,7.0,True,True,116.28,False,False,34.0,5.0,5.0,7.0
00-0039912,Ben Sinnott,WAS,TE,ACT,2025,1,False,week1_roster_veteran,20.461093492703093,15.990951042929515,17.0,3.0,4.0,4.0,True,20.461093492703093,11.3,17.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,114.0,11.0,0.0,0.0,13.0,16.0,True,True,22.9,False,False,67.0,77.0,75.5,80.0
00-0039915,Ladd McConkey,LAC,WR,ACT,2025,1,False,week1_roster_veteran,168.58970239961027,14.857730294737358,17.0,1.0,4.0,4.0,True,168.58970239961027,197.9,16.0,210.26875,0.0,0.0,0.0,0.0,0.0,0.0,6.0,789.0,66.0,0.0,0.0,106.0,16.0,True,True,147.9,False,False,28.0,14.0,13.0,18.0
00-0039916,Ricky Pearsall,SF,WR,ACT,2025,1,False,week1_roster_veteran,42.480788694136095,13.539398282247246,17.0,3.0,4.0,4.0,True,42.480788694136095,78.0,11.0,120.54545454545455,0.0,2.0,0.0,0.0,0.0,0.0,0.0,528.0,36.0,0.0,-2.0,53.0,9.0,True,True,70.6,False,False,74.0,91.0,79.0,61.0
00-0039917,Michael Penix Jr.,ATL,QB,ACT,2025,1,False,week1_roster_veteran,187.13230203219638,12.83774609607409,17.0,1.0,8.0,8.0,True,187.13230203219638,44.1,5.0,149.94,290.0,21.0,166.0,3.0,9.0,1982.0,0.0,0.0,0.0,1.0,70.0,0.0,9.0,True,True,122.28,False,False,33.0,23.0,47.0,50.0
00-0039918,Caleb Williams,CHI,QB,ACT,2025,1,False,week1_roster_veteran,232.63003930630884,13.388446956790263,17.0,1.0,8.0,8.0,True,232.63003930630884,258.54,17.0,258.54,596.0,77.0,330.0,7.0,27.0,3942.0,1.0,22.0,2.0,3.0,383.0,2.0,17.0,True,True,317.18,False,False,5.0,16.0,15.0,21.0
00-0039919,Rome Odunze,CHI,WR,ACT,2025,1,False,week1_roster_veteran,79.73954947765867,15.58277320565339,17.0,2.0,4.0,4.0,True,79.73954947765867,119.9,17.0,119.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,661.0,44.0,0.0,0.0,91.0,12.0,True,True,124.10000000000001,False,False,39.0,57.0,46.0,62.0
00-0039920,Malachi Corley,CLE,WR,DEV,2025,1,False,week1_roster_veteran,21.031523471757502,9.660072713991225,17.0,4.0,4.0,4.0,True,21.031523471757502,5.7,7.0,13.842857142857143,0.0,13.0,0.0,0.0,0.0,0.0,0.0,79.0,11.0,0.0,127.0,14.0,13.0,True,True,26.1,False,False,132.0,145.0,155.0,159.0
00-0039921,Trey Benson,ARI,RB,ACT,2025,1,False,week1_roster_veteran,89.22655881892864,10.829216104437334,17.0,2.0,7.0,7.0,True,89.22655881892864,44.0,13.0,57.53846153846154,0.0,29.0,0.0,0.0,0.0,0.0,0.0,64.0,13.0,0.0,160.0,16.0,4.0,True,True,28.9,False,False,79.0,53.0,63.0,70.0
00-0039923,J.J. McCarthy,MIN,QB,ACT,2025,1,False,week1_roster_veteran,,,,,,,False,0.0,0.0,,0.0,273.0,37.0,140.0,12.0,11.0,1632.0,0.0,0.0,0.0,4.0,181.0,0.0,10.0,True,True,127.38,False,False,32.0,99.5,85.5,85.5
00-0039936,Thomas Yassmin,LAC,TE,DEV,2025,1,False,week1_roster_veteran,,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,142.0,155.5,132.5,132.5
00-0040009,Savion Williams,GB,WR,ACT,2025,1,True,week1_roster_rookie,26.156743394462683,12.3125,17.0,,4.0,4.0,True,26.156743394462683,0.0,,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,78.0,10.0,0.0,37.0,10.0,12.0,True,True,22.5,False,False,143.0,125.5,238.5,238.5
00-0040014,Kyle McCord,PHI,QB,DEV,2025,1,True,week1_roster_rookie,8.962204706278682,1.3333333333333333,17.0,,8.0,8.0,True,8.962204706278682,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,87.0,77.0,85.5,85.5
00-0040021,Phil Mafah,DAL,RB,RES,2025,1,True,week1_roster_rookie,48.27785650630626,2.9310344827586206,17.0,,7.0,7.0,True,48.27785650630626,0.0,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,1.0,18.0,2.0,1.0,True,True,9.9,False,False,103.0,72.5,146.0,146.0
00-0040024,Darius Cooper,PHI,WR,ACT,2025,1,True,week1_roster_rookie,2.678293984338483,1.0366300366300367,17.0,,4.0,4.0,True,2.678293984338483,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,9.0,0.0,0.0,11.0,13.0,True,True,13.700000000000001,False,False,158.0,257.0,238.5,238.5
00-0040039,Amar Johnson,LAC,RB,DEV,2025,1,True,week1_roster_rookie,14.697384612363576,1.27007299270073,17.0,,7.0,7.0,True,14.697384612363576,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,True,True,0.8,False,False,133.0,131.0,146.0,146.0
00-0040046,Rivaldo Fairweather,DAL,TE,DEV,2025,1,True,week1_roster_rookie,1.9255276010804518,1.1307692307692307,17.0,,4.0,4.0,True,1.9255276010804518,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,142.0,139.0,132.5,132.5
00-0040048,Traeshon Holden,DAL,WR,DEV,2025,1,True,week1_roster_rookie,4.8370250674360715,1.0366300366300367,17.0,,4.0,4.0,True,4.8370250674360715,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,254.5,254.0,238.5,238.5
00-0040049,Josh Kelly,HOU,WR,DEV,2025,1,True,week1_roster_rookie,6.35759181210135,1.0366300366300367,17.0,,4.0,4.0,True,6.35759181210135,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,254.5,249.5,238.5,238.5
00-0040053,Tyrone Broden,SEA,WR,DEV,2025,1,True,week1_roster_rookie,6.956831835903724,1.0366300366300367,17.0,,4.0,4.0,True,6.956831835903724,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,254.5,235.5,238.5,238.5
00-0040058,Nick Kallerup,SEA,TE,INA,2025,1,True,week1_roster_rookie,2.612052954355586,1.1307692307692307,17.0,,4.0,4.0,True,2.612052954355586,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,True,True,0.0,False,True,142.0,132.5,132.5,132.5
00-0040067,Jacardia Wright,SEA,RB,DEV,2025,1,True,week1_roster_rookie,8.117665704144523,1.27007299270073,17.0,,7.0,7.0,True,8.117665704144523,0.0,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,True,True,2.0,False,False,128.0,145.0,146.0,146.0
00-0040075,LaJohntay Wester,BAL,WR,ACT,2025,1,True,week1_roster_rookie,7.463824790245725,8.727272727272727,17.0,,4.0,4.0,True,7.463824790245725,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,True,True,0.0,False,True,254.5,224.0,238.5,238.5
00-0040078,Brashard Smith,KC,RB,ACT,2025,1,True,week1_roster_rookie,16.529294533137715,2.9310344827586206,17.0,,7.0,7.0,True,16.529294533137715,0.0,,0.0,0.0,44.0,0.0,0.0,0.0,0.0,1.0,172.0,25.0,0.0,151.0,35.0,17.0,True,True,50.8,False,False,67.0,126.0,146.0,146.0
00-0040081,Jake Briningstool,KC,TE,RES,2025,1,True,week1_roster_rookie,2.455329777094251,1.1307692307692307,17.0,,4.0,4.0,True,2.455329777094251,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,142.0,138.0,132.5,132.5
00-0040094,Tre Watson,KC,TE,DEV,2025,1,True,week1_roster_rookie,2.612052954355586,1.1307692307692307,17.0,,4.0,4.0,True,2.612052954355586,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,142.0,132.5,132.5,132.5
00-0040120,Jimmy Holiday,KC,WR,DEV,2025,1,True,week1_roster_rookie,6.956831835903724,1.0366300366300367,17.0,,4.0,4.0,True,6.956831835903724,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,True,0.0,False,True,254.5,235.5,238.5,238.5
00-0040122,Ashton Jeanty,LV,RB,ACT,2025,1,True,week1_roster_rookie,214.08358368633955,14.857142857142858,17.0,,7.0,7.0,True,214.08358368633955,0.0,,0.0,0.0,267.0,0.0,0.0,0.0,0.0,5.0,346.0,55.0,5.0,975.0,73.0,17.0,True,True,219.6,False,False,13.0,5.0,146.0,146.0
00-0040124,Tetairoa McMillan,CAR,WR,ACT,2025,1,True,week1_roster_rookie,129.6151732989233,14.692307692307692,17.0,,4.0,4.0,True,129.6151732989233,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1013.0,70.0,0.0,0.0,122.0,17.0,True,True,178.3,False,False,15.0,33.5,238.5,238.5
00-0040126,Colston Loveland,CHI,TE,ACT,2025,1,True,week1_roster_rookie,87.3633164050708,15.125,17.0,,4.0,4.0,True,87.3633164050708,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,713.0,58.0,0.0,-2.0,83.0,16.0,True,True,136.1,False,False,12.0,17.0,132.5,132.5
00-0040128,Tyler Warren,IND,TE,ACT,2025,1,True,week1_roster_rookie,34.44828125,15.125,17.0,,4.0,4.0,True,34.44828125,0.0,,0.0,1.0,6.0,0.0,0.0,0.0,0.0,4.0,817.0,76.0,1.0,8.0,114.0,17.0,True,True,150.5,False,False,6.0,50.0,132.5,132.5
00-0040129,Emeka Egbuka,TB,WR,ACT,2025,1,True,week1_roster_rookie,38.884551989676986,13.823529411764707,17.0,,4.0,4.0,True,38.884551989676986,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,938.0,63.0,0.0,9.0,128.0,17.0,True,True,162.20000000000002,False,False,21.0,100.0,238.5,238.5
00-0040130,Jayden Higgins,HOU,WR,ACT,2025,1,True,week1_roster_rookie,74.03296004840243,13.74468085106383,17.0,,4.0,4.0,True,74.03296004840243,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,525.0,41.0,0.0,0.0,69.0,17.0,True,True,109.0,False,False,46.0,62.5,238.5,238.5
00-0040131,Kyle Williams,NE,WR,ACT,2025,1,True,week1_roster_rookie,26.156743394462683,13.74468085106383,17.0,,4.0,4.0,True,26.156743394462683,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,209.0,10.0,0.0,3.0,21.0,17.0,True,True,44.2,False,False,100.5,125.5,238.5,238.5
00-0040134,Pat Bryant,DEN,WR,ACT,2025,1,True,week1_roster_rookie,75.88684811973741,12.3125,17.0,,4.0,4.0,True,75.88684811973741,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,378.0,31.0,0.0,0.0,49.0,15.0,True,True,59.300000000000004,False,False,84.0,60.0,238.5,238.5
00-0040138,Jaylin Noel,HOU,WR,ACT,2025,1,True,week1_roster_rookie,74.03296004840243,12.3125,17.0,,4.0,4.0,True,74.03296004840243,0.0,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,292.0,26.0,0.0,12.0,35.0,17.0,True,True,55.400000000000006,False,False,89.5,62.5,238.5,238.5
00-0040142,Kaleb Johnson,PIT,RB,ACT,2025,1,True,week1_roster_rookie,112.73306230958963,12.625,17.0,,7.0,7.0,True,112.73306230958963,0.0,,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,69.0,2.0,10.0,True,True,8.3,False,False,108.0,39.0,146.0,146.0
00-0040154,Tai Felton,MIN,WR,ACT,2025,1,True,week1_roster_rookie,37.09007355620344,13.74468085106383,17.0,,4.0,4.0,True,37.09007355620344,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,0.0,3.0,6.0,True,True,4.0,False,False,189.0,102.0,238.5,238.5
00-0040162,Dylan Sampson,CLE,RB,ACT,2025,1,True,week1_roster_rookie,50.96890287847036,9.0,17.0,,7.0,7.0,True,50.96890287847036,0.0,,0.0,0.0,65.0,0.0,0.0,0.0,0.0,2.0,271.0,33.0,0.0,175.0,40.0,15.0,True,True,73.1,False,False,57.0,71.0,146.0,146.0
00-0040164,Jaylin Lane,WAS,WR,ACT,2025,1,True,week1_roster_rookie,28.478347668811367,8.727272727272727,17.0,,4.0,4.0,True,28.478347668811367,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,225.0,16.0,0.0,7.0,32.0,15.0,True,True,31.2,False,False,123.0,121.0,238.5,238.5
00-0040170,Elic Ayomanor,TEN,WR,ACT,2025,1,True,week1_roster_rookie,28.584860898813425,8.727272727272727,17.0,,4.0,4.0,True,28.584860898813425,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,515.0,41.0,0.0,0.0,89.0,16.0,True,True,96.0,False,False,52.0,117.0,238.5,238.5
00-0040172,Jordan Watkins,SF,WR,INA,2025,1,True,week1_roster_rookie,24.438787914136284,8.727272727272727,17.0,,4.0,4.0,True,24.438787914136284,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0,3.0,4.0,True,True,3.6,False,False,192.0,131.5,238.5,238.5
00-0040177,Jordan James,SF,RB,INA,2025,1,True,week1_roster_rookie,37.794198371305725,9.0,17.0,,7.0,7.0,True,37.794198371305725,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,True,0.0,False,True,161.0,81.0,146.0,146.0
00-0040179,DJ Giddens,IND,RB,ACT,2025,1,True,week1_roster_rookie,21.812221776201163,9.0,17.0,,7.0,7.0,True,21.812221776201163,0.0,,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,2.0,9.0,True,True,9.600000000000001,False,False,105.0,108.0,146.0,146.0
00-0040184,KeAndre Lambert-Smith,LAC,WR,ACT,2025,1,True,week1_roster_rookie,28.584860898813425,8.727272727272727,17.0,,4.0,4.0,True,28.584860898813425,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,5.0,0.0,0.0,12.0,10.0,True,True,13.600000000000001,False,False,159.0,117.0,238.5,238.5
00-0040187,Mitchell Evans,CAR,TE,ACT,2025,1,True,week1_roster_rookie,25.074997670743237,12.088235294117647,17.0,,4.0,4.0,True,25.074997670743237,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,171.0,19.0,0.0,1.0,25.0,17.0,True,True,38.7,False,False,53.0,67.5,132.5,132.5
00-0040189,Oronde Gadsden II,LAC,TE,INA,2025,1,True,week1_roster_rookie,28.80957179191776,12.088235294117647,17.0,,4.0,4.0,True,28.80957179191776,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,664.0,49.0,0.0,0.0,69.0,15.0,True,True,108.9,False,False,16.0,59.0,132.5,132.5
00-0040194,Jackson Hawes,BUF,TE,ACT,2025,1,True,week1_roster_rookie,21.966511283133194,12.088235294117647,17.0,,4.0,4.0,True,21.966511283133194,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,187.0,16.0,0.0,0.0,19.0,17.0,True,True,44.7,False,False,51.0,73.0,132.5,132.5
00-0040198,Ollie Gordon II,MIA,RB,ACT,2025,1,True,week1_roster_rookie,34.84811555816754,2.9310344827586206,17.0,,7.0,7.0,True,34.84811555816754,0.0,,0.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,32.0,7.0,3.0,199.0,9.0,17.0,True,True,50.60000000000001,False,False,68.0,83.0,146.0,146.0
00-0040202,Devin Neal,NO,RB,ACT,2025,1,True,week1_roster_rookie,29.677303032484534,9.0,17.0,,7.0,7.0,True,29.677303032484534,0.0,,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,104.0,17.0,2.0,206.0,19.0,9.0,True,True,51.5,False,False,65.0,89.0,146.0,146.0
00-0040203,Will Howard,PIT,QB,RES,2025,1,True,week1_roster_rookie,7.6684161785023495,1.3333333333333333,17.0,,8.0,8.0,True,7.6684161785023495,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,87.0,80.0,85.5,85.5
00-0040205,Kalel Mullings,TEN,RB,ACT,2025,1,True,week1_roster_rookie,14.526336720070278,2.9310344827586206,17.0,,7.0,7.0,True,14.526336720070278,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,True,True,0.7000000000000001,False,False,134.0,133.0,146.0,146.0
00-0040206,Riley Leonard,IND,QB,INA,2025,1,True,week1_roster_rookie,21.448063390820142,1.3333333333333333,17.0,,8.0,8.0,True,21.448063390820142,0.0,,0.0,70.0,6.0,39.0,3.0,2.0,415.0,0.0,0.0,0.0,2.0,27.0,0.0,5.0,True,True,33.3,False,False,49.0,60.0,85.5,85.5
00-0040208,Tahj Brooks,CIN,RB,ACT,2025,1,True,week1_roster_rookie,45.62850376921474,9.0,17.0,,7.0,7.0,True,45.62850376921474,0.0,,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,45.0,2.0,7.0,True,True,5.9,False,False,115.0,74.0,146.0,146.0
00-0040211,Graham Mertz,HOU,QB,INA,2025,1,True,week1_roster_rookie,12.67787423336541,1.3333333333333333,17.0,,8.0,8.0,True,12.67787423336541,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,87.0,71.0,85.5,85.5
00-0040215,Gavin Bartholomew,MIN,TE,RES,2025,1,True,week1_roster_rookie,11.936948339597969,12.088235294117647,17.0,,4.0,4.0,True,11.936948339597969,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,142.0,95.0,132.5,132.5
00-0040218,Jimmy Horn Jr.,CAR,WR,INA,2025,1,True,week1_roster_rookie,28.584860898813425,1.711111111111111,17.0,,4.0,4.0,True,28.584860898813425,0.0,,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,108.0,11.0,0.0,69.0,15.0,13.0,True,True,23.200000000000003,False,False,140.0,117.0,238.5,238.5
00-0040220,Tommy Mellott,NO,WR,DEV,2025,1,True,week1_roster_rookie,14.570227373794353,8.727272727272727,17.0,,4.0,4.0,True,14.570227373794353,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,254.5,173.0,238.5,238.5
00-0040222,Cam Miller,LV,QB,DEV,2025,1,True,week1_roster_rookie,9.463189874993173,1.3333333333333333,17.0,,8.0,8.0,True,9.463189874993173,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,87.0,75.0,85.5,85.5
00-0040225,Thomas Fidone II,NYG,TE,ACT,2025,1,True,week1_roster_rookie,8.002658831088267,1.6842105263157894,17.0,,4.0,4.0,True,8.002658831088267,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,True,0.0,False,True,142.0,110.0,132.5,132.5
00-0040234,Quinn Ewers,MIA,QB,INA,2025,1,True,week1_roster_rookie,7.100385350465139,1.3333333333333333,17.0,,8.0,8.0,True,7.100385350465139,0.0,,0.0,91.0,8.0,55.0,3.0,3.0,622.0,0.0,-6.0,1.0,0.0,19.0,1.0,4.0,True,True,32.67999999999999,False,False,50.0,82.0,85.5,85.5
00-0040236,Kyle Monangai,CHI,RB,ACT,2025,1,True,week1_roster_rookie,14.666980809607528,9.0,17.0,,7.0,7.0,True,14.666980809607528,0.0,,0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,164.0,18.0,5.0,783.0,30.0,17.0,True,True,133.70000000000002,False,False,31.0,132.0,146.0,146.0
00-0040237,Tez Johnson,TB,WR,ACT,2025,1,True,week1_roster_rookie,8.575458269644026,1.711111111111111,17.0,,4.0,4.0,True,8.575458269644026,0.0,,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,322.0,28.0,0.0,22.0,44.0,16.0,True,True,78.4,False,False,65.0,212.0,238.5,238.5
00-0040238,LeQuint Allen Jr.,JAX,RB,ACT,2025,1,True,week1_roster_rookie,25.289146913106922,2.9310344827586206,17.0,,7.0,7.0,True,25.289146913106922,0.0,,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,54.0,10.0,0.0,94.0,11.0,17.0,True,True,19.8,False,False,88.0,101.5,146.0,146.0
00-0040240,Caleb Lohner,DEN,TE,DEV,2025,1,True,week1_roster_rookie,26.67552943696089,1.6842105263157894,17.0,,4.0,4.0,True,26.67552943696089,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,142.0,64.0,132.5,132.5
00-0040241,Dominic Lovett,DET,WR,ACT,2025,1,True,week1_roster_rookie,10.075335943317828,8.727272727272727,17.0,,4.0,4.0,True,10.075335943317828,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,True,True,0.0,False,True,254.5,204.0,238.5,238.5
00-0040242,Jacory Croskey-Merritt,WAS,RB,ACT,2025,1,True,week1_roster_rookie,54.84224713974165,2.9310344827586206,17.0,,7.0,7.0,True,54.84224713974165,0.0,,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,68.0,9.0,8.0,805.0,13.0,17.0,True,True,139.8,False,False,29.0,67.0,146.0,146.0
00-0040244,Moliki Matavao,NO,TE,ACT,2025,1,True,week1_roster_rookie,13.006401758860772,1.6842105263157894,17.0,,4.0,4.0,True,13.006401758860772,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,2.0,6.0,True,True,2.0,False,False,107.0,92.0,132.5,132.5
00-0040247,Junior Bergen,SF,WR,DEV,2025,1,True,week1_roster_rookie,24.438787914136284,1.711111111111111,17.0,,4.0,4.0,True,24.438787914136284,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,254.5,131.5,238.5,238.5
00-0040250,Luke Lachey,HOU,TE,DEV,2025,1,True,week1_roster_rookie,23.826526474426295,1.6842105263157894,17.0,,4.0,4.0,True,23.826526474426295,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,142.0,70.0,132.5,132.5
00-0040253,Maximilian Mang,IND,TE,DEV,2025,1,True,week1_roster_rookie,0.9652632898085547,1.1307692307692307,17.0,,4.0,4.0,True,0.9652632898085547,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,142.0,142.0,132.5,132.5
00-0040259,Gage Larvadain,CLE,WR,INA,2025,1,True,week1_roster_rookie,6.956831835903724,1.0366300366300367,17.0,,4.0,4.0,True,6.956831835903724,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.0,7.0,0.0,3.0,15.0,13.0,True,True,10.9,False,False,165.0,235.5,238.5,238.5
00-0040260,Ahmani Marshall,CLE,RB,DEV,2025,1,True,week1_roster_rookie,16.577026893849016,1.27007299270073,17.0,,7.0,7.0,True,16.577026893849016,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,161.0,125.0,146.0,146.0
00-0040265,Ja'Seem Reed,CAR,WR,DEV,2025,1,True,week1_roster_rookie,6.956831835903724,1.0366300366300367,17.0,,4.0,4.0,True,6.956831835903724,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,254.5,235.5,238.5,238.5
00-0040272,Deion Hankins,CHI,RB,RES,2025,1,True,week1_roster_rookie,5.4974559850991636,1.27007299270073,17.0,,7.0,7.0,True,5.4974559850991636,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,161.0,150.0,146.0,146.0
00-0040275,JP Richardson,CHI,WR,DEV,2025,1,True,week1_roster_rookie,6.956831835903724,1.0366300366300367,17.0,,4.0,4.0,True,6.956831835903724,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,254.5,235.5,238.5,238.5
00-0040277,Jahdae Walker,CHI,WR,ACT,2025,1,True,week1_roster_rookie,6.956831835903724,1.0366300366300367,17.0,,4.0,4.0,True,6.956831835903724,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,87.0,6.0,0.0,0.0,10.0,7.0,True,True,23.700000000000003,False,False,139.0,235.5,238.5,238.5
00-0040292,Bryce Pierre,CAR,TE,DEV,2025,1,True,week1_roster_rookie,2.612052954355586,1.1307692307692307,17.0,,4.0,4.0,True,2.612052954355586,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,142.0,132.5,132.5,132.5
