player_id,display_name,preseason_team,preseason_position,preseason_status,season,roster_week,is_rookie,population_source,model_forecast_points,model_rate_points,projected_games,projected_volume_games,depth_tier,forecast_component_count,forecast_expected_component_count,forecast_covered,model_points_end_to_end,carry_forward_points,source_games_played,availability_adjusted_points,attempts,carries,completions,interceptions,passing_tds,passing_yards,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,targets,actual_games_played,actual_row_present,actual_played,actual_points,actual_zero_game_outcome,actual_zero_point_outcome,actual_rate_points,actual_position_finish,model_position_rank,carry_forward_position_rank,availability_adjusted_position_rank
00-0032434,Brandon Allen,SF,QB,INA,2023,1,False,week1_roster_veteran,18.033670308008382,1.041799056161187,0.5840931077936681,17.0,3.0,8.0,8.0,True,18.033670308008382,0.78,1.0,13.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,83.0,63.0,64.0,64.0
00-0032436,Jeff Driskel,ARI,QB,DEV,2023,1,False,week1_roster_veteran,24.69047755514458,1.444177954126977,2.7635396037287974,17.0,5.0,8.0,8.0,True,24.69047755514458,16.72,7.0,40.605714285714285,26.0,7.0,13.0,2.0,2.0,166.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0,True,True,13.940000000000001,False,False,13.940000000000001,58.0,61.0,55.0,61.0
00-0032450,Dwayne Washington,DEN,RB,DEV,2023,1,False,week1_roster_veteran,12.647451903350433,0.7524261296059208,1.0338016106844632,17.0,5.0,7.0,7.0,True,12.647451903350433,5.0,10.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,True,0.0,False,True,0.0,151.5,144.0,108.0,115.0
00-0032464,Kalif Raymond,DET,WR,ACT,2023,1,False,week1_roster_veteran,45.6953335697407,2.869869782485348,10.50066381354387,17.0,2.0,4.0,4.0,True,45.6953335697407,88.7,17.0,88.7,0.0,7.0,0.0,0.0,0.0,0.0,1.0,489.0,35.0,0.0,75.0,44.0,17.0,True,True,79.9,False,False,4.7,70.0,104.0,65.0,89.0
00-0032543,Alex Erickson,LAC,WR,DEV,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,232.0,16.0,0.0,0.0,29.0,8.0,True,True,37.2,False,False,4.65,117.0,287.5,245.0,245.0
00-0032688,Robbie  Chosen,MIA,WR,DEV,2023,1,False,week1_roster_veteran,23.96995078262295,1.4085605573133828,4.630104941324291,17.0,5.0,4.0,4.0,True,23.96995078262295,44.2,16.0,46.962500000000006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,126.0,4.0,0.0,0.0,6.0,9.0,True,True,20.6,False,False,2.288888888888889,145.0,138.0,106.0,119.0
00-0032764,Derrick Henry,TEN,RB,ACT,2023,1,False,week1_roster_veteran,249.45865852645102,14.78697555676638,14.321746103942539,17.0,1.0,7.0,7.0,True,249.45865852645102,292.26,16.0,310.52625,3.0,280.0,2.0,0.0,2.0,14.0,0.0,214.0,28.0,12.0,1167.0,36.0,17.0,True,True,232.66,False,False,13.685882352941176,8.0,1.0,4.0,3.0
00-0032765,Michael Thomas,NO,WR,ACT,2023,1,False,week1_roster_veteran,99.69392825653443,6.290595832466675,13.24720000440784,17.0,1.0,4.0,4.0,True,99.69392825653443,43.1,3.0,244.23333333333335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,448.0,39.0,0.0,0.0,64.0,10.0,True,True,70.30000000000001,False,False,7.030000000000001,78.0,41.0,108.0,9.0
00-0032775,Demarcus Robinson,LA,WR,ACT,2023,1,False,week1_roster_veteran,38.09386754188108,2.4056063020340015,14.115594552323095,17.0,2.0,4.0,4.0,True,38.09386754188108,81.80000000000001,17.0,81.80000000000001,0.0,1.0,0.0,0.0,0.0,0.0,4.0,371.0,26.0,0.0,23.0,39.0,13.0,True,True,76.4,False,False,5.876923076923077,75.0,114.0,73.0,92.0
00-0032791,Jakeem Grant,CLE,WR,RES,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,287.5,245.0,245.0
00-0032792,Nate Sudfeld,DET,QB,RES,2023,1,False,week1_roster_veteran,3.8575725404657604,0.22385238179725964,1.415730766548325,17.0,5.0,8.0,8.0,True,3.8575725404657604,-0.4,2.0,-3.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,83.0,83.0,98.0,98.0
00-0032918,C.J. Ham,MIN,RB,ACT,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,151.5,167.5,148.5,148.5
00-0032951,Laquon Treadwell,BAL,WR,DEV,2023,1,False,week1_roster_veteran,2.7668196905840983,0.17332112133034425,1.3760374926815662,17.0,5.0,4.0,4.0,True,2.7668196905840983,7.2,6.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,3.0,3.0,True,True,2.1,False,False,0.7000000000000001,192.0,258.0,150.0,148.0
00-0032975,Jonathan Williams,WAS,RB,RES,2023,1,False,week1_roster_veteran,20.66861099050076,1.2276916843599448,1.4759437003345182,17.0,5.0,7.0,7.0,True,20.66861099050076,22.700000000000003,8.0,48.237500000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,1.0,True,True,-0.2,False,False,-0.2,180.0,111.0,82.0,81.0
00-0033009,Tyler Boyd,CIN,WR,ACT,2023,1,False,week1_roster_veteran,92.03455355758334,6.068365816526419,15.393155592230933,17.0,1.0,4.0,4.0,True,92.03455355758334,136.12,16.0,144.6275,1.0,2.0,0.0,1.0,0.0,0.0,2.0,667.0,67.0,0.0,11.0,98.0,17.0,True,True,111.3,False,False,6.547058823529412,51.0,48.0,38.0,45.0
00-0033040,Tyreek Hill,MIA,WR,ACT,2023,1,False,week1_roster_veteran,186.15139260079155,10.889422728050839,13.995405532032134,17.0,1.0,4.0,4.0,True,186.15139260079155,281.7,17.0,281.7,0.0,6.0,0.0,0.0,0.0,0.0,13.0,1799.0,119.0,0.0,15.0,171.0,16.0,True,True,318.9,False,False,19.93125,2.0,7.0,3.0,5.0
00-0033045,Ezekiel Elliott,NE,RB,ACT,2023,1,False,week1_roster_veteran,178.9668693508651,10.551230506539381,15.296920322293706,17.0,1.0,7.0,7.0,True,178.9668693508651,177.3,15.0,200.94,0.0,184.0,0.0,0.0,0.0,0.0,2.0,313.0,51.0,3.0,642.0,65.0,17.0,True,True,151.0,False,False,8.882352941176471,32.0,19.0,19.0,21.0
00-0033077,Dak Prescott,DAL,QB,ACT,2023,1,False,week1_roster_veteran,223.88761094584203,12.863582872965884,14.259534268346055,17.0,1.0,8.0,8.0,True,223.88761094584203,200.6,12.0,284.1833333333333,590.0,55.0,410.0,9.0,36.0,4516.0,0.0,0.0,0.0,2.0,242.0,0.0,17.0,True,True,342.84,False,False,20.16705882352941,3.0,18.0,17.0,16.0
00-0033090,Hunter Henry,NE,TE,ACT,2023,1,False,week1_roster_veteran,63.81862372873246,3.7826021118135364,15.186517582909335,17.0,1.0,4.0,4.0,True,63.81862372873246,83.4,17.0,83.4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,419.0,42.0,0.0,0.0,61.0,14.0,True,True,98.9,False,False,7.064285714285715,17.0,28.0,20.0,26.0
00-0033106,Jared Goff,DET,QB,ACT,2023,1,False,week1_roster_veteran,236.61228929896959,13.328867881425154,15.123735188680502,17.0,1.0,8.0,8.0,True,236.61228929896959,287.82,17.0,287.82,605.0,32.0,407.0,12.0,30.0,4575.0,0.0,0.0,0.0,2.0,21.0,0.0,17.0,True,True,293.1,False,False,17.241176470588236,7.0,14.0,10.0,14.0
00-0033110,Tyler Higbee,LA,TE,ACT,2023,1,False,week1_roster_veteran,97.12463890197193,6.200497329046438,15.655001714054409,17.0,1.0,4.0,4.0,True,97.12463890197193,116.0,17.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,495.0,47.0,0.0,0.0,70.0,15.0,True,True,85.0,False,False,5.666666666666667,24.0,14.0,9.0,16.0
00-0033119,Jacoby Brissett,WAS,QB,ACT,2023,1,False,week1_roster_veteran,142.62574251168655,8.36914320741692,9.914147607607386,17.0,2.0,8.0,8.0,True,142.62574251168655,176.62,16.0,187.65875,23.0,3.0,18.0,0.0,3.0,224.0,0.0,0.0,0.0,0.0,19.0,0.0,3.0,True,True,22.86,False,False,7.62,54.0,31.0,21.0,37.0
00-0033217,Mo Alie-Cox,IND,TE,ACT,2023,1,False,week1_roster_veteran,39.5700459396616,2.502841749786337,14.156943645668978,17.0,1.0,4.0,4.0,True,39.5700459396616,46.400000000000006,17.0,46.400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,3.0,161.0,13.0,0.0,0.0,22.0,17.0,True,True,40.6,False,False,2.388235294117647,43.0,55.0,40.0,51.0
00-0033246,Johnny Mundt,MIN,TE,ACT,2023,1,False,week1_roster_veteran,26.48671118637722,1.6628976748596944,11.61172480636973,17.0,3.0,4.0,4.0,True,26.48671118637722,29.5,17.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,172.0,17.0,0.0,0.0,23.0,17.0,True,True,31.7,False,False,1.8647058823529412,52.5,80.0,55.0,66.0
00-0033251,Zach Pascal,ARI,WR,ACT,2023,1,False,week1_roster_veteran,31.928832036741085,1.9159191488090552,11.833731217141757,17.0,2.0,4.0,4.0,True,31.928832036741085,28.5,17.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,0.0,0.0,15.0,14.0,True,True,3.9000000000000004,False,False,0.2785714285714286,187.0,123.0,122.0,140.0
00-0033258,Darrell Daniels,DET,TE,DEV,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,True,True,0.0,False,True,0.0,140.5,154.0,134.5,134.5
00-0033275,Phillip Walker,CLE,QB,DEV,2023,1,False,week1_roster_veteran,49.39040740698207,2.366569801988589,2.413400703494543,17.0,5.0,8.0,8.0,True,49.39040740698207,39.14,6.0,110.89666666666668,111.0,13.0,54.0,5.0,1.0,674.0,0.0,0.0,0.0,0.0,30.0,0.0,6.0,True,True,23.96,False,False,3.9933333333333336,52.0,47.0,43.0,49.0
00-0033280,Christian McCaffrey,SF,RB,ACT,2023,1,False,week1_roster_veteran,222.5615254755245,13.43395129857289,15.30559275298449,17.0,1.0,7.0,7.0,True,222.5615254755245,313.86,17.0,313.86,0.0,272.0,0.0,0.0,0.0,0.0,7.0,564.0,67.0,14.0,1459.0,83.0,16.0,True,True,361.8,False,False,22.6125,1.0,6.0,2.0,2.0
00-0033282,Curtis Samuel,WAS,WR,ACT,2023,1,False,week1_roster_veteran,80.87638469848774,4.839421974532378,14.02189331023645,17.0,1.0,4.0,4.0,True,80.87638469848774,146.3,17.0,146.3,0.0,7.0,0.0,0.0,0.0,0.0,4.0,613.0,62.0,1.0,39.0,91.0,16.0,True,True,126.2,False,False,7.8875,44.0,62.0,31.0,44.0
00-0033288,George Kittle,SF,TE,ACT,2023,1,False,week1_roster_veteran,135.38883449573603,8.529771811855232,16.303980598152165,17.0,1.0,4.0,4.0,True,135.38883449573603,172.5,15.0,195.5,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1020.0,65.0,0.0,2.0,90.0,16.0,True,True,170.7,False,False,10.66875,5.0,4.0,2.0,2.0
00-0033292,Trent Taylor,CHI,WR,ACT,2023,1,False,week1_roster_veteran,9.762437179284532,0.6770137982208352,7.747415792188254,17.0,3.0,4.0,4.0,True,9.762437179284532,10.7,14.0,12.992857142857142,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,14.0,True,True,-0.2,False,False,-0.014285714285714287,307.0,191.0,142.0,158.0
00-0033293,Aaron Jones,GB,RB,ACT,2023,1,False,week1_roster_veteran,210.42353489124997,12.636955835039217,14.56843963955356,17.0,1.0,7.0,7.0,True,210.42353489124997,223.10000000000002,17.0,223.10000000000002,0.0,142.0,0.0,0.0,0.0,0.0,1.0,233.0,30.0,2.0,656.0,43.0,11.0,True,True,121.9,False,False,11.081818181818182,38.0,9.0,9.0,12.0
00-0033296,Alex Armah,WAS,RB,DEV,2023,1,False,week1_roster_veteran,18.485738788178185,1.094006342580882,0.15921510454034482,17.0,5.0,7.0,7.0,True,18.485738788178185,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,3.0,7.0,True,True,2.8,False,False,0.39999999999999997,114.0,122.0,148.5,148.5
00-0033307,Kendrick Bourne,NE,WR,ACT,2023,1,False,week1_roster_veteran,33.42755174160543,1.9805760023755747,13.808064952010504,17.0,2.0,4.0,4.0,True,33.42755174160543,70.80000000000001,16.0,75.22500000000001,0.0,1.0,0.0,0.0,0.0,0.0,4.0,406.0,37.0,0.0,4.0,55.0,8.0,True,True,83.5,False,False,10.4375,69.0,118.0,80.0,96.0
00-0033308,Matt Breida,NYG,RB,ACT,2023,1,False,week1_roster_veteran,73.8491672901676,4.551982888583525,9.922227820784101,17.0,2.0,7.0,7.0,True,73.8491672901676,49.8,17.0,49.8,0.0,55.0,0.0,0.0,0.0,0.0,0.0,88.0,17.0,1.0,151.0,21.0,17.0,True,True,38.400000000000006,False,False,2.258823529411765,69.0,62.0,61.0,79.0
00-0033319,Nick Mullens,MIN,QB,ACT,2023,1,False,week1_roster_veteran,3.4389894987085237,0.19285549116930037,2.2991671806020166,17.0,2.0,8.0,8.0,True,3.4389894987085237,11.760000000000002,4.0,49.980000000000004,148.0,10.0,100.0,8.0,7.0,1306.0,0.0,0.0,0.0,0.0,25.0,0.0,5.0,True,True,66.74000000000001,False,False,13.348000000000003,41.0,84.0,57.0,57.0
00-0033357,Taysom Hill,NO,QB,ACT,2023,1,False,week1_roster_veteran,97.12307908383355,5.676829733546748,9.247105190699566,17.0,2.0,8.0,8.0,True,97.12307908383355,141.3,16.0,150.13125000000002,11.0,81.0,6.0,0.0,1.0,83.0,2.0,291.0,33.0,4.0,401.0,40.0,16.0,True,True,129.02,False,False,8.06375,30.0,37.0,27.0,45.0
00-0033375,Tim Patrick,DEN,WR,RES,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,287.5,245.0,245.0
00-0033376,Patrick Ricard,BAL,RB,ACT,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,151.5,167.5,148.5,148.5
00-0033439,Pharaoh Brown,NE,TE,ACT,2023,1,False,week1_roster_veteran,26.444126997461275,1.561163813155141,4.106788250692416,17.0,5.0,4.0,4.0,True,26.444126997461275,17.700000000000003,16.0,18.806250000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,208.0,13.0,0.0,0.0,15.0,17.0,True,True,33.3,False,False,1.9588235294117646,51.0,81.0,74.0,74.0
00-0033466,Isaiah McKenzie,IND,WR,ACT,2023,1,False,week1_roster_veteran,38.88758214000783,2.4213579508822365,13.494394977861498,17.0,2.0,4.0,4.0,True,38.88758214000783,98.80000000000001,15.0,111.97333333333336,0.0,3.0,0.0,0.0,0.0,0.0,0.0,82.0,11.0,0.0,14.0,14.0,13.0,True,True,15.100000000000001,False,False,1.1615384615384616,159.0,111.0,54.0,68.0
00-0033471,Isaiah Ford,CHI,WR,RES,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,287.5,245.0,245.0
00-0033526,Samaje Perine,DEN,RB,ACT,2023,1,False,week1_roster_veteran,88.85780488272478,5.260952600766899,13.635833319715035,17.0,2.0,7.0,7.0,True,88.85780488272478,123.10000000000001,16.0,130.79375000000002,0.0,53.0,0.0,0.0,0.0,0.0,0.0,455.0,50.0,1.0,238.0,56.0,17.0,True,True,100.3,False,False,5.8999999999999995,42.0,53.0,36.0,45.0
00-0033536,Mike Williams,LAC,WR,ACT,2023,1,False,week1_roster_veteran,154.87242444533942,10.10899227831032,14.084130489857863,17.0,1.0,4.0,4.0,True,154.87242444533942,145.0,13.0,189.6153846153846,0.0,1.0,0.0,0.0,0.0,0.0,1.0,249.0,19.0,0.0,3.0,26.0,3.0,True,True,40.7,False,False,13.566666666666668,112.5,22.0,32.0,24.0
00-0033537,Deshaun Watson,CLE,QB,ACT,2023,1,False,week1_roster_veteran,243.84639825831783,12.477407652497842,7.354225145605833,17.0,1.0,8.0,8.0,True,243.84639825831783,85.58,6.0,242.47666666666666,171.0,26.0,105.0,4.0,7.0,1115.0,0.0,0.0,0.0,1.0,142.0,0.0,6.0,True,True,84.8,False,False,14.133333333333333,36.0,13.0,34.0,24.0
00-0033553,James Conner,ARI,RB,ACT,2023,1,False,week1_roster_veteran,241.8606554543574,14.311441230224418,14.689516921407463,17.0,1.0,7.0,7.0,True,241.8606554543574,179.2,13.0,234.33846153846153,0.0,208.0,0.0,0.0,0.0,0.0,2.0,165.0,27.0,7.0,1040.0,33.0,13.0,True,True,188.0,False,False,14.461538461538462,18.0,3.0,18.0,10.0
00-0033555,Mack Hollins,ATL,WR,ACT,2023,1,False,week1_roster_veteran,64.10599056767289,4.260336678481819,16.88850103624475,17.0,1.0,4.0,4.0,True,64.10599056767289,125.66,17.0,125.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,18.0,0.0,0.0,30.0,13.0,True,True,34.1,False,False,2.623076923076923,119.0,86.0,44.0,58.0
00-0033572,Jamal Agnew,JAX,WR,ACT,2023,1,False,week1_roster_veteran,45.82907112105383,2.7180191764219486,14.801692640706795,17.0,2.0,4.0,4.0,True,45.82907112105383,56.8,15.0,64.37333333333333,0.0,4.0,0.0,0.0,0.0,0.0,1.0,225.0,14.0,0.0,-2.0,21.0,11.0,True,True,35.3,False,False,3.209090909090909,118.0,103.0,95.0,105.0
00-0033576,Eric Saubert,MIA,TE,RES,2023,1,False,week1_roster_veteran,34.97719932958306,2.027178981893749,3.9043719328282807,17.0,5.0,4.0,4.0,True,34.97719932958306,28.3,17.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,3.0,8.0,True,True,2.7,False,False,0.3375,100.5,61.0,57.0,67.0
00-0033589,David Moore,TB,WR,DEV,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.0,5.0,0.0,0.0,7.0,7.0,True,True,17.9,False,False,2.557142857142857,151.5,287.5,245.0,245.0
00-0033591,Noah Brown,HOU,WR,ACT,2023,1,False,week1_roster_veteran,38.7628991870299,2.256584659026827,13.478086664366195,17.0,2.0,4.0,4.0,True,38.7628991870299,95.0,16.0,100.9375,0.0,1.0,0.0,0.0,0.0,0.0,2.0,567.0,33.0,0.0,-1.0,55.0,10.0,True,True,85.1,False,False,8.51,66.0,112.0,56.0,78.0
00-0033611,Ricky Seals-Jones,IND,TE,RES,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,140.5,154.0,134.5,134.5
00-0033662,Cooper Rush,DAL,QB,ACT,2023,1,False,week1_roster_veteran,42.88724556399498,2.472862994823501,8.496131175282896,17.0,2.0,8.0,8.0,True,42.88724556399498,56.64,9.0,106.98666666666666,24.0,12.0,18.0,1.0,0.0,144.0,0.0,0.0,0.0,0.0,-5.0,0.0,7.0,True,True,3.26,False,False,0.4657142857142857,70.0,49.0,37.0,50.0
00-0033681,Keelan Cole,LV,WR,DEV,2023,1,False,week1_roster_veteran,12.078332439898492,0.7863455785230083,3.4941601962470483,17.0,5.0,4.0,4.0,True,12.078332439898492,25.1,14.0,30.47857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,180.0,127.0,138.0
00-0033699,Austin Ekeler,LAC,RB,ACT,2023,1,False,week1_roster_veteran,227.9245505827928,13.909394949841001,14.245843284998324,17.0,1.0,7.0,7.0,True,227.9245505827928,325.2,17.0,325.2,0.0,179.0,0.0,0.0,0.0,0.0,1.0,436.0,51.0,5.0,628.0,74.0,14.0,True,True,167.9,False,False,11.992857142857144,26.0,5.0,1.0,1.0
00-0033725,Corey Clement,ARI,RB,DEV,2023,1,False,week1_roster_veteran,19.94773018840237,1.182720466853778,1.101349802940242,17.0,5.0,7.0,7.0,True,19.94773018840237,19.4,5.0,65.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,151.5,115.0,84.0,66.0
00-0033733,Greg Ward,PHI,WR,DEV,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,287.5,245.0,245.0
00-0033757,Robert Tonyan,CHI,TE,ACT,2023,1,False,week1_roster_veteran,42.7419082153864,2.972500778725978,15.708805051873217,17.0,2.0,4.0,4.0,True,42.7419082153864,85.5,17.0,85.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,11.0,0.0,0.0,17.0,17.0,True,True,16.700000000000003,False,False,0.9823529411764708,74.0,50.0,19.0,24.0
00-0033854,Dare Ogunbowale,HOU,RB,INA,2023,1,False,week1_roster_veteran,68.92691455716829,4.0562751767779535,11.05088270285307,17.0,1.0,7.0,7.0,True,68.92691455716829,38.7,13.0,50.60769230769231,0.0,8.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,35.0,7.0,8.0,True,True,6.3,False,False,0.7875,107.0,65.0,66.0,77.0
00-0033857,JuJu Smith-Schuster,NE,WR,ACT,2023,1,False,week1_roster_veteran,99.5058453616897,5.893438302787943,13.071147811522934,17.0,1.0,4.0,4.0,True,99.5058453616897,150.3,16.0,159.69375000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,260.0,29.0,0.0,0.0,47.0,11.0,True,True,46.5,False,False,4.2272727272727275,103.0,42.0,28.0,38.0
00-0033858,Jonnu Smith,ATL,TE,ACT,2023,1,False,week1_roster_veteran,44.23749083168029,3.0256742868830306,15.225707133571651,17.0,1.0,4.0,4.0,True,44.23749083168029,38.5,14.0,46.75,1.0,1.0,0.0,0.0,0.0,0.0,3.0,582.0,50.0,0.0,0.0,70.0,17.0,True,True,101.2,False,False,5.952941176470588,16.0,47.0,47.0,49.0
00-0033869,Mitchell Trubisky,PIT,QB,ACT,2023,1,False,week1_roster_veteran,24.415826419854294,1.3829918351352766,4.762742094036445,17.0,2.0,8.0,8.0,True,24.415826419854294,71.88,7.0,174.56571428571428,107.0,16.0,67.0,5.0,4.0,632.0,0.0,0.0,0.0,2.0,54.0,0.0,5.0,True,True,48.68,False,False,9.736,46.0,62.0,35.0,41.0
00-0033873,Patrick Mahomes,KC,QB,ACT,2023,1,False,week1_roster_veteran,314.0601231670992,17.01459400290123,16.830438551644892,17.0,1.0,8.0,8.0,True,314.0601231670992,410.90000000000003,17.0,410.90000000000003,597.0,75.0,401.0,14.0,27.0,4183.0,0.0,0.0,0.0,0.0,389.0,0.0,16.0,True,True,286.22,False,False,17.88875,8.0,5.0,1.0,3.0
00-0033881,Evan Engram,JAX,TE,ACT,2023,1,False,week1_roster_veteran,137.77757283925868,8.106058291714255,15.80737780609256,17.0,1.0,4.0,4.0,True,137.77757283925868,138.4,17.0,138.39999999999998,0.0,0.0,0.0,0.0,0.0,0.0,4.0,963.0,114.0,0.0,0.0,143.0,17.0,True,True,177.3,False,False,10.429411764705883,2.0,3.0,5.0,8.0
00-0033885,David Njoku,CLE,TE,ACT,2023,1,False,week1_roster_veteran,124.30359397460236,8.78997158857462,14.556270709947546,17.0,1.0,4.0,4.0,True,124.30359397460236,115.0,14.0,139.64285714285714,0.0,0.0,0.0,0.0,0.0,0.0,6.0,882.0,81.0,0.0,0.0,123.0,16.0,True,True,164.7,False,False,10.29375,6.0,7.0,11.0,7.0
00-0033891,Zay Jones,JAX,WR,ACT,2023,1,False,week1_roster_veteran,103.38071822320728,6.100004623398767,14.769048760344907,17.0,1.0,4.0,4.0,True,103.38071822320728,155.10000000000002,16.0,164.79375000000002,0.0,0.0,0.0,0.0,0.0,0.0,2.0,321.0,34.0,0.0,0.0,64.0,9.0,True,True,61.1,False,False,6.788888888888889,86.0,39.0,26.0,36.0
00-0033893,Dalvin Cook,NYJ,RB,ACT,2023,1,False,week1_roster_veteran,165.67358423288948,9.88730264260189,13.006710449022654,17.0,2.0,7.0,7.0,True,165.67358423288948,226.3,17.0,226.3,0.0,67.0,0.0,0.0,0.0,0.0,0.0,78.0,15.0,0.0,214.0,20.0,15.0,True,True,36.7,False,False,2.4466666666666668,71.0,25.0,8.0,11.0
00-0033895,Gerald Everett,LAC,TE,ACT,2023,1,False,week1_roster_veteran,117.5470839327689,7.664502958123113,13.217218217306824,17.0,1.0,4.0,4.0,True,117.5470839327689,108.5,16.0,115.28125,0.0,3.0,0.0,0.0,0.0,0.0,3.0,411.0,51.0,0.0,10.0,70.0,15.0,True,True,85.6,False,False,5.706666666666666,23.0,9.0,14.0,17.0
00-0033897,Joe Mixon,CIN,RB,ACT,2023,1,False,week1_roster_veteran,218.4776285931755,13.446461441790168,13.982392609310638,17.0,1.0,7.0,7.0,True,218.4776285931755,209.5,14.0,254.39285714285714,0.0,257.0,0.0,0.0,0.0,0.0,3.0,376.0,52.0,9.0,1034.0,64.0,17.0,True,True,239.0,False,False,14.058823529411764,7.0,7.0,13.0,8.0
00-0033906,Alvin Kamara,NO,RB,RES,2023,1,False,week1_roster_veteran,171.6809582810947,10.369609406525742,5.100135116971104,17.0,5.0,7.0,7.0,True,171.6809582810947,191.2,15.0,216.69333333333333,0.0,180.0,0.0,0.0,0.0,0.0,1.0,466.0,75.0,5.0,694.0,86.0,13.0,True,True,189.5,False,False,14.576923076923077,16.0,21.0,16.0,14.0
00-0033908,Cooper Kupp,LA,WR,RES,2023,1,False,week1_roster_veteran,156.45067583729107,10.002733354594104,3.0596411971272723,17.0,5.0,4.0,4.0,True,156.45067583729107,165.9,9.0,313.3666666666667,0.0,1.0,0.0,0.0,0.0,0.0,5.0,737.0,59.0,0.0,-3.0,95.0,12.0,True,True,132.9,False,False,11.075000000000001,41.0,20.0,24.0,1.0
00-0033921,Chris Godwin,TB,WR,ACT,2023,1,False,week1_roster_veteran,160.51968372910875,8.736345573635234,13.221753487561058,17.0,1.0,4.0,4.0,True,160.51968372910875,172.8,15.0,195.84000000000003,1.0,4.0,0.0,0.0,0.0,0.0,2.0,1024.0,83.0,1.0,38.0,130.0,17.0,True,True,165.7,False,False,9.74705882352941,32.0,18.0,20.0,19.0
