player_id,display_name,position,team,fantasy_pts,fantasy_pts_low,fantasy_pts_high,projected_games,fantasy_pts_season,source,low_confidence,role,depth_chart_status,depth_rank,season,team_identity_scale
00-0039792,Devontez Walker,WR,BAL,1.214535358933994,0.1644623481549501,9.064742736123227,10.89,12.389149133937707,v2_team_first,True,depth,listed,4.0,2026,0.9367062932135635
00-0041132,Deion Burks,WR,IND,1.213739840234892,0.2979849211752031,9.063947217424126,15.0,17.02149785733685,rookie_rule,True,depth,listed,7.0,2026,0.9349339011586274
00-0041342,Dillon Bell,WR,MIN,1.2111453681316229,0.7519287249249782,9.061352745320857,15.0,17.005281850450057,rookie_rule,True,depth,listed,7.0,2026,0.9360440839942721
00-0041287,Kole Wilson,WR,CLE,1.2058813593616828,0.8156919099031121,9.056088736550915,15.0,16.965782561492528,rookie_rule,True,depth,listed,9.0,2026,0.9379464754019219
00-0036145,Lawrence Cager,TE,WAS,1.1942366842725436,0.3087803841006562,6.667746197367499,7.75,8.682033807544197,v2_team_first,True,depth,listed,5.0,2026,0.9380572892569384
00-0040024,Darius Cooper,WR,PHI,1.1878699282942309,0.2759396666186535,9.038077305483466,11.62,13.085266121553074,v2_team_first,True,depth,listed,6.0,2026,0.9479982670673608
00-0036020,Salvon Ahmed,RB,CHI,1.1855367751221886,0.1942911281519493,8.61778098165765,7.85,9.113823769889652,v2_team_first,True,depth,listed,5.0,2026,0.9793004172856719
00-0041011,E.J. Williams,WR,LV,1.1800353173160525,0.9708291970688718,9.030242694505288,15.0,16.5821658789974,rookie_rule,True,depth,listed,11.0,2026,0.9368174910060002
00-0037805,Jeremy Ruckert,TE,NYJ,1.1791011715296498,0.2641427558814292,6.652610684624606,14.3,15.940192778880775,v2_team_first,False,depth,listed,3.0,2026,0.9453801104105662
00-0039394,Casey Washington,WR,ATL,1.1715213652026224,0.1656684160573798,9.021728742391858,9.79,10.736931148653506,v2_team_first,True,depth,listed,8.0,2026,0.9361539262371653
00-0037382,Brandon Johnson,WR,LV,1.170185233324676,0.2674511082137479,9.02039261051391,8.15,8.934451020064712,v2_team_first,True,depth,listed,9.0,2026,0.9368189135227986
00-0041231,Lincoln Pare,RB,IND,1.1682886383143338,0.6839579919660506,8.600532844849795,15.0,16.893920561792953,rookie_rule,True,,,,2026,0.9640266402070159
00-0041100,Josh Cameron,WR,JAX,1.1667610478257395,0.4500937874347376,9.016968425014973,15.0,16.411550422076846,rookie_rule,True,depth,listed,5.0,2026,0.9377270208931406
00-0041201,D.T. Sheffield,WR,NYJ,1.160589256163954,0.8694382658248085,9.010796633353188,15.0,16.458286926623508,rookie_rule,True,depth,listed,13.0,2026,0.9453983160831237
00-0041215,Ben Patterson,WR,JAX,1.1593693761441557,0.6139848941255689,9.009576753333388,15.0,16.30757986469806,rookie_rule,True,depth,listed,11.0,2026,0.9377270206977522
00-0041472,Marlin Klein,TE,HOU,1.1586779573239645,0.5467275300777565,6.632187470418921,15.0,16.265885867069777,rookie_rule,True,depth,listed,5.0,2026,0.9358876504757659
00-0041199,Caullin Lacy,WR,NYJ,1.1564431493049718,0.8507257075470592,9.006650526494205,15.0,16.399491112020165,rookie_rule,True,depth,listed,8.0,2026,0.9453983173535936
00-0040967,Jacob De Jesus,WR,KC,1.1543542455219282,0.6557808537480739,9.004561622711162,15.0,16.2257365727823,rookie_rule,True,depth,listed,11.0,2026,0.937074364923165
00-0041475,Trayvon Rudolph,WR,MIN,1.1539740443560638,0.7554940217299301,9.004181421545297,15.0,16.20256263193142,rookie_rule,True,depth,listed,9.0,2026,0.9360443134849835
00-0041319,Cameron Dorner,WR,NE,1.1507623283471942,0.663379581605656,9.000969705536429,15.0,16.334507553466494,rookie_rule,True,depth,listed,10.0,2026,0.9463006768696981
00-0040989,Octavian Smith,WR,BAL,1.14627981224526,0.5654397105191155,8.996487189434493,15.0,16.105729256817924,rookie_rule,True,depth,listed,11.0,2026,0.9366956238064913
00-0039379,Jamari Thrash,WR,CLE,1.1414105329721236,0.186880339824396,8.991617910161358,11.37,12.172510179776248,v2_team_first,True,,,,2026,0.9379459356006441
00-0034981,Foster Moreau,TE,HOU,1.1388816409121243,0.2929441965427168,6.6123911540070806,12.65,13.483127151132907,v2_team_first,True,backup,listed,2.0,2026,0.935882900870065
00-0040853,Carson Towt,TE,IND,1.138713450296071,0.6484293189956849,6.612222963391027,15.0,15.969070941866953,rookie_rule,True,depth,listed,5.0,2026,0.9349189027151602
00-0040955,John Michael Gyllenborg,TE,KC,1.138414397507323,0.8517547382009188,6.61192391060228,12.0,12.801247021690969,rookie_rule,True,depth,listed,6.0,2026,0.9370670183693381
00-0040194,Jackson Hawes,TE,BUF,1.1367103768378517,0.2441325718270952,6.610219889932809,14.25,15.40630149630914,v2_team_first,False,depth,listed,3.0,2026,0.951116473187167
00-0041318,Kyle Dixon,WR,NE,1.1349571837188268,0.7655877379426481,8.98516456090806,15.0,16.110109518802567,rookie_rule,True,depth,listed,8.0,2026,0.9462976371799219
00-0039907,Ja'Lynn Polk,WR,NO,1.1314051092956312,0.2872090674204692,8.981612486484865,10.11,10.703048142568399,v2_team_first,True,depth,listed,5.0,2026,0.9357033571871943
00-0035298,Scott Miller,WR,CHI,1.126940099753746,0.201574861590964,8.97714747694298,10.45,11.34639772112484,v2_team_first,True,depth,listed,6.0,2026,0.9634759526875492
00-0041536,Kyre Duplessis,WR,DET,1.1188911436440303,0.6037077198629364,8.969098520833263,15.0,16.226929880933355,rookie_rule,True,depth,listed,10.0,2026,0.9668459094888722
00-0040078,Brashard Smith,RB,KC,1.1175399188700172,0.2337818566039833,8.549784125405477,15.75,16.935076186726544,v2_team_first,False,depth,listed,4.0,2026,0.9621516997601206
00-0040930,Camden Brown,WR,DAL,1.109441478731558,0.4368816878320892,8.959648855920792,15.0,15.537304636378828,rookie_rule,True,depth,listed,9.0,2026,0.9336412320514569
00-0040164,Jaylin Lane,WR,WAS,1.1068884202437117,0.2590115119351428,8.957095797432945,15.0,15.574877334118343,v2_team_first,False,depth,listed,6.0,2026,0.9380576547898787
00-0040953,Jeff Caldwell,WR,KC,1.1065380406092606,0.5630550032200614,8.956745417798494,15.0,15.553628591466907,rookie_rule,True,depth,listed,13.0,2026,0.9370744924354684
00-0037098,Samori Toure,WR,PHI,1.105481455960913,0.2632126715709708,8.955688833150147,8.2,8.593592219574031,v2_team_first,True,depth,listed,9.0,2026,0.9480023798830863
00-0041179,Chris Hilton,WR,WAS,1.1022230255089969,0.6712051064610668,8.952430402698232,15.0,15.50923137374003,rookie_rule,True,depth,listed,11.0,2026,0.9380576655725977
00-0040970,Michael Briscoe,WR,MIN,1.0958678286665855,0.6973878060404521,8.94607520585582,15.0,15.386712740317408,rookie_rule,True,depth,listed,10.0,2026,0.9360443134849835
00-0040954,Omari Evans,WR,KC,1.0944222435182884,0.5694464544491069,8.944629620707524,15.0,15.38332750982399,rookie_rule,True,depth,listed,10.0,2026,0.9370744914912374
00-0041292,Kolbe Katsis,WR,DEN,1.0938501618542271,0.72726861621547,8.944057539043461,15.0,15.757628250212257,rookie_rule,True,depth,listed,9.0,2026,0.9603770119971399
00-0040131,Kyle Williams,WR,NE,1.0934586577777574,0.1702844721009086,8.943666034966991,14.62,15.128249515115401,v2_team_first,False,depth,listed,6.0,2026,0.9463220043681769
00-0033246,Johnny Mundt,TE,PHI,1.092627891757186,0.2983768459211879,6.566137404852142,13.7,14.190801799094181,v2_team_first,True,depth,listed,3.0,2026,0.9480125453992914
00-0041326,C.J. Donaldson,RB,NO,1.0879438035152855,1.0879438035152855,8.520188010050745,15.0,15.774842323114461,rookie_rule,True,depth,listed,7.0,2026,0.9666456589726988
00-0038720,Julian Hill,TE,NE,1.0878292373880447,0.1940731649181353,6.561338750483002,12.0,12.35266408367886,v2_team_first,True,,,,2026,0.9462778148080855
00-0035645,Gunner Olszewski,WR,NYG,1.0877514504754704,0.3065047942210739,8.937958827664705,12.0,12.200186029096843,v2_team_first,True,,,,2026,0.9346640435616045
00-0038589,Josh Whyle,TE,GB,1.08345603545831,0.3799640430856916,6.556965548553267,12.0,12.234446371624088,v2_team_first,True,depth,listed,3.0,2026,0.9410046778723871
00-0041220,Michael Wortham,WR,JAX,1.0741374179648064,0.5498619839886312,8.92434479515404,15.0,15.108710766533623,rookie_rule,True,depth,listed,13.0,2026,0.9377267448182098
00-0040998,Roman Hemby,RB,LV,1.0739445964203096,1.050535517298444,8.506188802955771,15.0,15.657207353804063,rookie_rule,True,depth,listed,3.0,2026,0.971943829380208
00-0041398,Riley Nowakowski,TE,PIT,1.052156301166356,0.280105028460741,6.525665814261313,15.0,14.7908149562362,rookie_rule,True,,,,2026,0.9371747613188909
00-0041087,Joe Royer,TE,CLE,1.0468331589364828,0.7244566365568903,6.520342672031439,15.0,14.728102753485548,rookie_rule,True,depth,listed,4.0,2026,0.9379465185231225
00-0041281,T.J. Harden,RB,CLE,1.0417894807862167,1.0417894807862167,8.474033687321676,15.0,15.215437771337625,rookie_rule,True,depth,listed,7.0,2026,0.9736732197791601
00-0039530,Brevyn Spann-Ford,TE,DAL,1.025327735844906,0.223120453722099,6.498837248939863,14.68,14.052934778332787,v2_team_first,False,backup,listed,2.0,2026,0.933637462421883
00-0040927,Dae'Quan Wright,TE,PHI,1.0242308690801016,0.8279520653294214,6.497740382175058,15.0,14.564678529985633,rookie_rule,True,depth,listed,6.0,2026,0.9480075225010348
00-0041352,Marcus Sanders,WR,MIN,1.0242244830228586,0.5444435009122047,8.874431860212093,15.0,14.380785405820493,rookie_rule,True,depth,listed,12.0,2026,0.9360438487324295
00-0040939,Michael Trigg,TE,DAL,1.0215714346793066,0.5531143317816944,6.495080947774263,15.0,14.306672185690937,rookie_rule,True,depth,listed,4.0,2026,0.933638229628201
00-0041481,Terrill Davis,WR,MIN,1.02094284512857,0.5842112987134744,8.871150222317803,15.0,14.334712643365208,rookie_rule,True,depth,listed,11.0,2026,0.9360440832878683
00-0039747,Ainias Smith,WR,CAR,1.0191241284678807,0.2339105267405789,8.869331505657113,8.37,8.034409826322799,v2_team_first,True,depth,listed,15.0,2026,0.9418927172157526
00-0036841,Austin Trammell,WR,JAX,1.0097079834825784,0.1847267133471738,8.859915360671813,10.2,9.657692046338886,v2_team_first,True,depth,listed,8.0,2026,0.9377290949972691
00-0041217,J'mari Taylor,RB,JAX,1.003183872617863,0.7991077772261183,8.435428079153324,15.0,14.681641990412324,rookie_rule,True,depth,listed,6.0,2026,0.9756697245740057
00-0035973,Patrick Taylor,RB,SF,0.9981929375142896,0.2088170274033016,8.430437144049751,9.1,8.82881190162432,v2_team_first,True,,,,2026,0.9719554943802813
00-0041239,Chip Trayanum,RB,NYJ,0.9745617936340398,0.9745617936340398,8.406806000169501,15.0,14.285577600724983,rookie_rule,True,depth,listed,5.0,2026,0.9772308398188241
00-0041267,Malik McClain,WR,NYJ,0.9716104461077172,0.6610873850696368,8.82181782329695,15.0,13.778387944070486,rookie_rule,True,depth,listed,9.0,2026,0.9453986419671843
00-0033955,Jeremy McNichols,RB,WAS,0.9684573174276,0.2931919640139585,8.40070152396306,14.65,13.562833612369518,v2_team_first,False,depth,listed,4.0,2026,0.955943719567529
00-0041152,Kobe Prentice,WR,CAR,0.9652210325593348,0.376432947206186,8.815428409748568,15.0,13.637154574335984,rookie_rule,True,depth,listed,9.0,2026,0.9419020179019753
00-0040938,D.J. Rogers,TE,DAL,0.9544996404059612,0.6319229553835503,6.428009153500917,15.0,13.367357295704736,rookie_rule,True,depth,listed,5.0,2026,0.9336380186250899
00-0040244,Moliki Matavao,TE,NO,0.9543897829627788,0.2974813795654254,6.427899296057736,9.75,8.706545400411036,v2_team_first,True,depth,listed,4.0,2026,0.9356544164320744
00-0038547,Luke Schoonmaker,TE,DAL,0.9492012994922606,0.2141717482679694,6.422710812587217,14.1,12.49557517049508,v2_team_first,False,depth,listed,3.0,2026,0.9336386343694388
00-0040218,Jimmy Horn Jr.,WR,CAR,0.947339381891704,0.2239458049638499,8.797546759080937,13.12,11.706832675987949,v2_team_first,True,depth,listed,4.0,2026,0.9418895624627569
00-0039623,Mason Tipton,WR,NO,0.9466861219494288,0.2563707644913046,8.796893499138662,11.84,10.487900096717592,v2_team_first,True,depth,listed,6.0,2026,0.9356875024316659
00-0040974,Lance Mason,TE,SEA,0.9462960648027716,0.6589568346378807,6.419805577897728,15.0,13.551544394719777,rookie_rule,True,depth,listed,5.0,2026,0.954707862142081
00-0038647,Ronnie Bell,WR,NO,0.9446839104523888,0.2562107634455562,8.794891287641624,9.35,8.26489797408561,v2_team_first,True,depth,listed,7.0,2026,0.935705898669887
00-0041403,Rohan Jones,TE,LA,0.9422972357651348,0.6524616765489462,6.415806748860092,15.0,13.583481141476344,rookie_rule,True,depth,listed,8.0,2026,0.9610188537764809
00-0040302,A.J. Henning,WR,MIA,0.9262279228492828,0.2846520850920329,8.776435300038516,15.0,13.034068845819153,v2_team_first,False,depth,listed,10.0,2026,0.9381469739991902
00-0040964,E.J. Smith,RB,KC,0.9214116471299908,0.9214116471299908,8.353655853665451,15.0,13.475986640477437,rookie_rule,True,depth,listed,6.0,2026,0.9750246940805366
00-0038046,Charlie Kolar,TE,LAC,0.9115722548974196,0.2243670760747734,6.385081767992376,13.35,11.584962357859975,v2_team_first,True,depth,listed,3.0,2026,0.9519678093251983
00-0040981,Joe Fagnano,QB,BAL,0.9066960700000002,0.9066960700000002,10.3965246482093,15.0,14.62693446332179,rookie_rule,True,depth,listed,3.0,2026,1.0754750091962486
00-0041194,Jack Strand,QB,ATL,0.9066960700000002,0.9066960700000002,10.3965246482093,15.0,14.641699235817345,rookie_rule,True,depth,listed,3.0,2026,1.0765606190262
00-0041149,Haynes King,QB,CAR,0.9066960700000002,0.9066960700000002,10.3965246482093,15.0,14.543971838882719,rookie_rule,True,depth,listed,3.0,2026,1.0693750140465272
00-0041414,Matthew Caldwell,QB,LA,0.9066960700000002,0.9066960700000002,10.3965246482093,15.0,14.214500645225787,rookie_rule,True,depth,listed,3.0,2026,1.0451499766050443
00-0034418,Cedrick Wilson Jr.,WR,DET,0.9041872350887504,0.1601973151053626,8.754394612277984,11.8,10.315381972399644,v2_team_first,True,depth,listed,6.0,2026,0.9668184630248828
00-0041096,Kaytron Allen,RB,WAS,0.8945055052422446,0.6494329091662341,8.326749711777705,15.0,13.041691350457885,rookie_rule,True,depth,listed,3.0,2026,0.9719851749767237
00-0041205,Brady Boyd,WR,JAX,0.8935797471032187,0.379343091890563,8.743787124292453,15.0,12.569004412828004,rookie_rule,True,depth,listed,10.0,2026,0.9377267448576988
00-0037422,Kendric Pryor,WR,CIN,0.8920342576750486,0.1735004211868926,8.742241634864282,8.05,6.711243128042174,v2_team_first,True,depth,listed,8.0,2026,0.9345995306138288
00-0040901,Jaren Kanak,TE,TEN,0.8871933690240779,0.4916678516982418,6.360702882119034,12.0,10.184847051297218,rookie_rule,True,,,,2026,0.9566541905158603
00-0041221,Jackson Acker,RB,BUF,0.8870407705425114,0.1673296065718459,8.319284977077972,15.0,12.983326477386422,rookie_rule,True,backup,listed,2.0,2026,0.9757782587186578
00-0038938,Jalin Hyatt,WR,NYG,0.8739502048752079,0.2677311675805859,8.724157582064441,11.45,9.353493411937723,v2_team_first,True,depth,listed,9.0,2026,0.9347202888507875
00-0041094,Bauer Sharp,TE,TB,0.8728426273612622,0.366152648659891,6.346352140456219,15.0,12.669382986619556,rookie_rule,True,depth,listed,4.0,2026,0.9676721850704484
00-0038636,Kenny McIntosh,RB,SEA,0.8709001184970986,0.0552440014928781,8.30314432503256,9.63,8.31346083835866,v2_team_first,True,depth,listed,5.0,2026,0.9912591714072891
00-0037078,Cole Turner,TE,MIA,0.8678327362795031,0.3185769486408257,6.341342249374459,7.9,6.431818868960616,v2_team_first,True,depth,listed,4.0,2026,0.9381465496457023
00-0039796,Rasheen Ali,RB,BAL,0.8672131513012368,0.2224723547997862,8.299457357836696,13.42,10.959974855620985,v2_team_first,True,depth,listed,3.0,2026,0.9417403672222511
00-0041263,Lake McRee,TE,PIT,0.8606331592711287,0.5541913195018996,6.3341426723660845,15.0,12.098455211129059,rookie_rule,True,depth,listed,5.0,2026,0.9371747672667144
00-0041195,Jack Velling,TE,ATL,0.8588866403969069,0.6603625325865419,6.332396153491864,15.0,12.06054349049529,rookie_rule,True,depth,listed,5.0,2026,0.9361377798682797
00-0040646,Jalen Royals,WR,KC,0.8521426320938223,0.1975267764492843,8.702350009283057,10.12,8.080807265669424,v2_team_first,True,depth,listed,4.0,2026,0.9370482259582845
00-0038728,Jared Wayne,WR,HOU,0.8499594928639407,0.2144990869373385,8.700166870053174,9.75,7.755774584856559,v2_team_first,True,depth,listed,8.0,2026,0.9358846705799708
00-0040337,Eli Pancol,WR,IND,0.8497903911755628,0.1866928182144463,8.699997768364797,15.0,11.917405138098939,v2_team_first,False,depth,listed,9.0,2026,0.9349289944008369
00-0040390,Jackson Meeks,WR,DET,0.8448099834733956,0.1537983783939328,8.69501736066263,15.0,12.252043292600552,v2_team_first,False,depth,listed,4.0,2026,0.9668480512210855
00-0034386,Justin Watson,WR,HOU,0.8287432913162021,0.2115144488375382,8.678950668505436,11.4,8.841945278290519,v2_team_first,True,depth,listed,5.0,2026,0.9358859891414019
00-0040895,Emmanuel Henderson,WR,SEA,0.8270680154437511,0.1786069125847394,8.677275392632986,15.0,11.844313444218317,rookie_rule,True,depth,listed,5.0,2026,0.954723047605174
00-0039521,Xavier Weaver,WR,ARI,0.8131590262395367,0.1604647515471381,8.66336640342877,10.42,7.930260541089267,v2_team_first,True,depth,listed,4.0,2026,0.9359318998068308
00-0037539,Lucas Krull,TE,DEN,0.8128893605953765,0.1980775930418736,6.286398873690334,9.95,7.767506126801687,v2_team_first,True,depth,listed,5.0,2026,0.9603445683172127
00-0038389,Israel Abanikanda,RB,DAL,0.8088877037353812,0.1412675188813008,8.241131910270843,7.8,6.116468151963226,v2_team_first,True,depth,listed,5.0,2026,0.9694331857980119
00-0040637,Lucas Scott,RB,BAL,0.8049162127835283,0.0992503695117351,8.237160419318988,15.0,11.747562162784355,v2_team_first,False,,,,2026,0.9729842664542204
00-0039920,Malachi Corley,WR,CLE,0.8039391259036269,0.1509014329566264,8.65414650309286,12.47,9.402999436983974,v2_team_first,True,depth,listed,7.0,2026,0.9379437445953273
00-0041542,Malick Meiga,WR,CAR,0.7998352315732631,0.3156401380119052,8.650042608762499,15.0,11.300480833272015,rookie_rule,True,depth,listed,14.0,2026,0.9419007304828813
00-0041252,Kenny Fletcher,TE,TB,0.7930433223796625,0.4304227221345332,6.266552835474618,15.0,11.51108935006693,rookie_rule,True,depth,listed,6.0,2026,0.9676721750438495
00-0040419,Garrett Greene,WR,TB,0.7875075907150824,0.1941413716614301,8.637714967904317,15.0,11.430699577083532,v2_team_first,False,depth,listed,9.0,2026,0.9676689437117328
00-0033375,Tim Patrick,WR,NYJ,0.786351617561257,0.1812461160668678,8.63655899475049,13.65,10.147597025400563,v2_team_first,True,depth,listed,5.0,2026,0.9453960351733294
00-0040603,Mario Williams,WR,LA,0.7834264428906168,0.1663766314736726,8.63363382007985,15.0,11.29334265397129,v2_team_first,False,depth,listed,11.0,2026,0.9610213148879789
00-0040184,KeAndre Lambert-Smith,WR,LAC,0.7781674435877721,0.1764757311663047,8.628374820777006,13.12,9.719094207162781,v2_team_first,True,depth,listed,4.0,2026,0.951960436731927
00-0041207,Ethan Conner,TE,JAX,0.7742871585135407,0.4870874591195531,6.247796671608497,15.0,10.890983202107071,rookie_rule,True,depth,listed,7.0,2026,0.9377212818575251
00-0037091,Bo Melton,WR,GB,0.7733286871647314,0.2712422122671148,8.623536064353965,13.55,9.860569335909824,v2_team_first,True,depth,listed,5.0,2026,0.9410193960748171
00-0041490,Eli Heidenreich,RB,PIT,0.7679587862287544,0.7679587862287544,8.200202992764215,15.0,11.217145230965588,rookie_rule,True,depth,listed,6.0,2026,0.9737627792979244
00-0041237,Chase Curtis,TE,NYJ,0.7616540387343376,0.697361488025884,6.235163551829293,15.0,10.800904688253251,rookie_rule,True,depth,listed,5.0,2026,0.945390263730186
00-0038891,Shedrick Jackson,WR,LV,0.757850695663387,0.2050334148288933,8.608058072852621,8.5,6.034730173451225,v2_team_first,True,depth,listed,7.0,2026,0.9368181091114142
00-0040597,Brennan Presley,WR,LA,0.746569031181771,0.1619420002895257,8.596776408371005,15.0,10.762030262817158,v2_team_first,False,depth,listed,8.0,2026,0.9610212240549324
00-0041322,Jimmy Kibble,WR,NE,0.7415283404717364,0.3009725067700952,8.59173571766097,15.0,10.525623170716305,rookie_rule,True,depth,listed,12.0,2026,0.94629992285215
00-0040769,Jaden Smith,WR,DAL,0.7360458324178454,0.1596433084414871,8.58625320960708,15.0,10.308044639610094,v2_team_first,False,depth,listed,11.0,2026,0.933641555603413
00-0040048,Traeshon Holden,WR,DAL,0.7360458324178454,0.1596433084414871,8.58625320960708,15.0,10.308044639610094,v2_team_first,False,depth,listed,10.0,2026,0.933641555603413
00-0039751,Jordan Whittington,WR,LA,0.7352183784780836,0.1606090020868418,8.585425755667318,14.84,10.485344166475857,v2_team_first,False,depth,listed,3.0,2026,0.9610200188599686
00-0041327,Cody Hardy,TE,NO,0.7332600059464461,0.6196755552988311,6.206769519041402,15.0,10.291434543212393,rookie_rule,True,depth,listed,7.0,2026,0.9356785187385069
00-0040265,Ja'Seem Reed,WR,CAR,0.7329441660477489,0.1921427092874246,8.583151543236982,15.0,10.35543266895832,v2_team_first,False,depth,listed,8.0,2026,0.9419028214020602
00-0036182,Nick Westbrook-Ikhine,WR,IND,0.729933618682887,0.1710504425071045,8.58014099587212,14.15,9.65623901308415,v2_team_first,False,depth,listed,4.0,2026,0.9349065459822773
00-0032208,Phillip Dorsett,WR,LV,0.7290879699303517,0.2008604088384799,8.579295347119585,7.6,5.190986069483794,v2_team_first,True,depth,listed,8.0,2026,0.9368203989047619
00-0040172,Jordan Watkins,WR,SF,0.7287332068570258,0.2302223327082717,8.578940584046258,10.12,6.910768536204001,v2_team_first,True,depth,listed,5.0,2026,0.9370813076688829
00-0034270,Tyler Conklin,TE,DET,0.72864775652196,0.167128040628919,6.202157269616917,12.55,8.841135672117069,v2_team_first,True,depth,listed,3.0,2026,0.9668223851869464
00-0041123,Behren Morton,QB,NE,0.727392565345813,0.727392565345813,10.217221143555111,15.0,11.605919967921007,rookie_rule,True,depth,listed,3.0,2026,1.0637007232725273
00-0041314,Tanner Arkin,TE,NE,0.7249662716215037,0.5432197587626232,6.19847578471646,15.0,10.290343166134832,rookie_rule,True,depth,listed,5.0,2026,0.9462824749183456
00-0041129,Jam Miller,RB,NE,0.7231525254462243,0.7231525254462243,8.155396731981684,15.0,10.602262458366885,rookie_rule,True,depth,listed,4.0,2026,0.9774113653109548
00-0040609,Tru Edwards,WR,LA,0.7215534495166005,0.1589334518806132,8.571760826705836,15.0,10.401421700081391,v2_team_first,False,depth,listed,9.0,2026,0.9610211326732849
00-0040906,Garrett Nussmeier,QB,KC,0.7109058172664066,0.7109058172664066,10.200734395475704,15.0,11.469708813381404,rookie_rule,True,depth,listed,3.0,2026,1.0755957197898143
00-0037282,James Mitchell,TE,CAR,0.7018586021503781,0.2229418298046067,6.175368115245335,8.2,5.420778724629606,v2_team_first,True,depth,listed,5.0,2026,0.9418856934273255
00-0040375,Jordan Moore,WR,CIN,0.6954807259301037,0.1505882991866551,8.545688103119337,15.0,9.749922675204177,v2_team_first,False,depth,listed,10.0,2026,0.9345979274182455
00-0038953,Dylan Drummond,WR,ATL,0.6949631624864862,0.1208948523626617,8.54517053967572,11.62,7.559773507372937,v2_team_first,True,depth,listed,5.0,2026,0.9361401483362451
00-0037086,Grant Calcaterra,TE,PHI,0.6900879475110789,0.2361109681197525,6.163597460606035,12.6,8.243054493085651,v2_team_first,True,depth,listed,4.0,2026,0.9480105780921696
00-0038394,Will Mallory,TE,IND,0.6784654404297468,0.1952287410436174,6.151974953524704,9.4,5.962391888271634,v2_team_first,True,depth,listed,4.0,2026,0.9348995123301038
00-0040179,DJ Giddens,RB,IND,0.675091639264129,0.0855246558947638,8.10733584579959,11.25,7.456718149554453,v2_team_first,True,backup,listed,2.0,2026,0.9818213595327603
00-0041323,Myles Montgomery,RB,NE,0.6702718192236439,0.3927769137440409,8.102516025759105,12.0,7.844957929151982,rookie_rule,True,,,,2026,0.975345338034969
00-0039722,JaQuae Jackson,WR,LAC,0.666765557357637,0.162311591737695,8.51697293454687,15.0,9.520957120141315,v2_team_first,False,depth,listed,7.0,2026,0.9519545028562917
00-0040361,Stephen Gosnell,WR,BUF,0.6666928487784506,0.1560777329971935,8.516900225967683,15.0,9.511788429326517,v2_team_first,False,depth,listed,9.0,2026,0.9511414885934867
00-0037348,Tanner Conner,TE,NYG,0.6605621164608328,0.2724686854801642,6.134071629555789,10.5,6.483035289187405,v2_team_first,True,depth,listed,4.0,2026,0.9347068457568322
00-0040086,Mac Dalena,WR,BUF,0.655983242004712,0.1547560486281964,8.506190619193944,15.0,9.358993139248398,v2_team_first,False,depth,listed,10.0,2026,0.951141486546407
00-0041452,Johnny Pascuzzi,TE,LAC,0.6482123772368773,0.3130021758706818,6.121721890331834,15.0,9.256055201635743,rookie_rule,True,depth,listed,4.0,2026,0.9519570567382412
00-0041246,Josh Kattus,TE,CIN,0.6468473550939051,0.2958626416018036,6.120356868188861,15.0,9.068071019743325,rookie_rule,True,depth,listed,7.0,2026,0.9345915434641074
00-0040049,Josh Kelly,WR,HOU,0.6467020924085474,0.1845023724502105,8.496909469597782,15.0,9.078700046040185,v2_team_first,False,depth,listed,7.0,2026,0.9358971879646464
00-0040120,Jimmy Holiday,WR,KC,0.6450455707470504,0.1693404926620902,8.495252947936285,15.0,9.0667992533548,v2_team_first,False,depth,listed,9.0,2026,0.9370706675141535
00-0041535,Louis Hansen,TE,HOU,0.6401461616765326,0.2312032450904282,6.11365567477149,15.0,8.986573192655149,rookie_rule,True,depth,listed,6.0,2026,0.9358876384438473
00-0040317,Jacoby Jones,WR,WAS,0.6380709398926222,0.187738827752438,8.488278317081855,9.75,5.835839715576906,v2_team_first,True,depth,listed,8.0,2026,0.9380581777267893
00-0040099,Xavier Guillory,WR,BAL,0.6374515471455265,0.1121954438756516,8.487658924334761,15.0,8.956483400435232,v2_team_first,False,depth,listed,9.0,2026,0.9366969082373792
00-0035021,Ashton Dulin,WR,IND,0.631479671284856,0.1585241709802734,8.48168704847409,13.05,7.704442758045541,v2_team_first,True,depth,listed,3.0,2026,0.934913319069416
00-0040323,Chandler Brayboy,WR,JAX,0.6305497561492397,0.1411976208355309,8.480757133338473,15.0,8.869259601692413,v2_team_first,False,depth,listed,9.0,2026,0.9377277013904906
00-0034365,Ian Thomas,TE,LV,0.6288168231045651,0.2217756788255011,6.102326336199522,11.05,6.509354071134055,v2_team_first,True,depth,listed,3.0,2026,0.9368098860393633
00-0040653,Ricky White III,WR,SEA,0.6270671306494802,0.1347625278132823,8.477274507838715,15.0,8.980138743663689,v2_team_first,False,depth,listed,8.0,2026,0.9547238038520243
00-0040937,Dominic Richardson,RB,DAL,0.62403622476155,0.3333402000859747,8.056280431297012,15.0,9.018116895175236,rookie_rule,True,,,,2026,0.9634180984307594
00-0041485,Miles Davis,RB,CAR,0.6206207808413923,0.4237977954071839,8.052864987376854,15.0,9.107444856168074,rookie_rule,True,depth,listed,6.0,2026,0.9783155981146132
00-0039415,Brenden Rice,WR,GB,0.6191316258269588,0.2406498713532789,8.469339003016191,15.0,8.739128500039712,v2_team_first,False,depth,listed,9.0,2026,0.9410092173714085
00-0040753,Will Sheppard,WR,GB,0.6191316258269588,0.2406498713532789,8.469339003016191,15.0,8.739128500039712,v2_team_first,False,depth,listed,8.0,2026,0.9410092173714085
